NaN
1.3796
1.1323
0.16127
0.062926
0.063032
0.099539
0.01502
0.0032627
0.0017793
0.001078
0.00082503
0.00045186
0.0007576
0.00041563
0.00077843
0.00079846
0.0004496
0.00029334
0.00050875
0.00066465
0.00060618
0.00015219
0.00089253
0.00039183
0.00010636
0.0056934
0.00074827
0.00018854
7.4689e-05
0.00055303
0.00039439
9.4411e-05
0.00049881
0.00013308
9.8281e-05
0.00019153
0.00021656
0.00015572
0.0002599
